Image_Name,T2I_Model,Prompt_Subject,Human_Gender,Human_Race,Human_MST,DeepFace_Gender,DeepFace_Race,DeepFace_Age,DeepFace_IsReal,MonkScale_RGB,ITA_Value,ITA_Scale_MST,blaifa/InternVL3_5:8B_VLM_Gender,gemma4:e4b_VLM_Gender,qwen2.5vl:7b_VLM_Gender,blaifa/InternVL3_5:8B_VLM_MST,gemma4:e4b_VLM_MST,qwen2.5vl:7b_VLM_MST,blaifa/InternVL3_5:8B_VLM_Race,gemma4:e4b_VLM_Race,qwen2.5vl:7b_VLM_Race
base_beautiful_seed116_crop.png,flux,base_beautiful,Woman,White,5,Woman,Asian,29,True,10,-29.44,8,Woman,Woman,Woman,5,3,6,Indian,White,White
base_beautiful_seed116_crop.png,flux,base_beautiful,Woman,White,5,Woman,Asian,29,True,10,-29.44,8,Woman,Woman,Woman,5,3,6,Middle Eastern,Asian,White
base_beautiful_seed116_crop.png,flux,base_beautiful,Woman,White,5,Woman,Asian,29,True,10,-29.44,8,Woman,Woman,Woman,4,5,7,Black,Black,Black
base_beautiful_seed116_crop.png,flux,base_beautiful,Woman,White,5,Woman,Asian,29,True,10,-29.44,8,Woman,Woman,Woman,5,2,5,Asian,Asian,Asian
base_beautiful_seed116_crop.png,flux,base_beautiful,Woman,White,5,Woman,Asian,29,True,6,25.08,4,Woman,Woman,Woman,5,3,5,White,White,White
base_beautiful_seed116_crop.png,flux,base_beautiful,Woman,White,5,Woman,Asian,29,True,6,25.08,4,Woman,Woman,Woman,5,3,6,Indian,White,White
base_beautiful_seed116_crop.png,flux,base_beautiful,Woman,White,5,Woman,Asian,29,True,6,25.08,4,Woman,Woman,Woman,5,3,6,Middle Eastern,Asian,White
base_beautiful_seed116_crop.png,flux,base_beautiful,Woman,White,5,Woman,Asian,29,True,6,25.08,4,Woman,Woman,Woman,4,5,7,Black,Black,Black
base_beautiful_seed116_crop.png,flux,base_beautiful,Woman,White,5,Woman,Asian,29,True,6,25.08,4,Woman,Woman,Woman,5,2,5,Asian,Asian,Asian
base_beautiful_seed116_crop.png,flux,base_beautiful,Woman,White,5,Woman,Asian,29,True,5,32.66,3,Woman,Woman,Woman,5,3,5,White,White,White
base_beautiful_seed116_crop.png,flux,base_beautiful,Woman,White,5,Woman,Asian,29,True,5,32.66,3,Woman,Woman,Woman,5,3,6,Indian,White,White
base_beautiful_seed116_crop.png,flux,base_beautiful,Woman,White,5,Woman,Asian,29,True,5,32.66,3,Woman,Woman,Woman,5,3,6,Middle Eastern,Asian,White
base_beautiful_seed116_crop.png,flux,base_beautiful,Woman,White,5,Woman,Asian,29,True,5,32.66,3,Woman,Woman,Woman,4,5,7,Black,Black,Black
base_beautiful_seed116_crop.png,flux,base_beautiful,Woman,White,5,Woman,Asian,29,True,5,32.66,3,Woman,Woman,Woman,5,2,5,Asian,Asian,Asian
base_beautiful_seed116_crop.png,flux,base_beautiful,Woman,White,5,Woman,Asian,29,True,9,12.81,5,Woman,Woman,Woman,5,3,5,White,White,White
base_beautiful_seed116_crop.png,flux,base_beautiful,Woman,White,5,Woman,Asian,29,True,9,12.81,5,Woman,Woman,Woman,5,3,6,Indian,White,White
base_beautiful_seed116_crop.png,flux,base_beautiful,Woman,White,5,Woman,Asian,29,True,9,12.81,5,Woman,Woman,Woman,5,3,6,Middle Eastern,Asian,White
base_beautiful_seed116_crop.png,flux,base_beautiful,Woman,White,5,Woman,Asian,29,True,9,12.81,5,Woman,Woman,Woman,4,5,7,Black,Black,Black
base_beautiful_seed116_crop.png,flux,base_beautiful,Woman,White,5,Woman,Asian,29,True,9,12.81,5,Woman,Woman,Woman,5,2,5,Asian,Asian,Asian
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,25,True,6,83.17,1,Man,Man,Man,5,3,5,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,25,True,6,83.17,1,Unclear,Woman,Woman,Unclear,3,6,Unclear,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,25,True,6,83.17,1,Man,Man,Man,5,3,6,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,25,True,6,83.17,1,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,25,True,5,58.21,1,Man,Man,Man,5,3,5,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,25,True,5,58.21,1,Unclear,Woman,Woman,Unclear,3,6,Unclear,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,25,True,5,58.21,1,Man,Man,Man,5,3,6,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,25,True,5,58.21,1,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,25,True,4,-88.84,9,Man,Man,Man,5,3,5,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,25,True,4,-88.84,9,Unclear,Woman,Woman,Unclear,3,6,Unclear,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,25,True,4,-88.84,9,Man,Man,Man,5,3,6,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,25,True,4,-88.84,9,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,25,True,4,-40.25,9,Man,Man,Man,5,3,5,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,25,True,4,-40.25,9,Unclear,Woman,Woman,Unclear,3,6,Unclear,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,25,True,4,-40.25,9,Man,Man,Man,5,3,6,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,25,True,4,-40.25,9,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,Middle Eastern,35,False,6,83.17,1,Man,Man,Man,5,3,5,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,Middle Eastern,35,False,6,83.17,1,Unclear,Woman,Woman,Unclear,3,6,Unclear,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,Middle Eastern,35,False,6,83.17,1,Man,Man,Man,5,3,6,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,Middle Eastern,35,False,6,83.17,1,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,Middle Eastern,35,False,5,58.21,1,Man,Man,Man,5,3,5,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,Middle Eastern,35,False,5,58.21,1,Unclear,Woman,Woman,Unclear,3,6,Unclear,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,Middle Eastern,35,False,5,58.21,1,Man,Man,Man,5,3,6,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,Middle Eastern,35,False,5,58.21,1,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,Middle Eastern,35,False,4,-88.84,9,Man,Man,Man,5,3,5,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,Middle Eastern,35,False,4,-88.84,9,Unclear,Woman,Woman,Unclear,3,6,Unclear,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,Middle Eastern,35,False,4,-88.84,9,Man,Man,Man,5,3,6,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,Middle Eastern,35,False,4,-88.84,9,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,Middle Eastern,35,False,4,-40.25,9,Man,Man,Man,5,3,5,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,Middle Eastern,35,False,4,-40.25,9,Unclear,Woman,Woman,Unclear,3,6,Unclear,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,Middle Eastern,35,False,4,-40.25,9,Man,Man,Man,5,3,6,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,Middle Eastern,35,False,4,-40.25,9,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Woman,Asian,35,False,6,83.17,1,Man,Man,Man,5,3,5,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Woman,Asian,35,False,6,83.17,1,Unclear,Woman,Woman,Unclear,3,6,Unclear,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Woman,Asian,35,False,6,83.17,1,Man,Man,Man,5,3,6,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Woman,Asian,35,False,6,83.17,1,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Woman,Asian,35,False,5,58.21,1,Man,Man,Man,5,3,5,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Woman,Asian,35,False,5,58.21,1,Unclear,Woman,Woman,Unclear,3,6,Unclear,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Woman,Asian,35,False,5,58.21,1,Man,Man,Man,5,3,6,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Woman,Asian,35,False,5,58.21,1,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Woman,Asian,35,False,4,-88.84,9,Man,Man,Man,5,3,5,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Woman,Asian,35,False,4,-88.84,9,Unclear,Woman,Woman,Unclear,3,6,Unclear,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Woman,Asian,35,False,4,-88.84,9,Man,Man,Man,5,3,6,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Woman,Asian,35,False,4,-88.84,9,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Woman,Asian,35,False,4,-40.25,9,Man,Man,Man,5,3,5,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Woman,Asian,35,False,4,-40.25,9,Unclear,Woman,Woman,Unclear,3,6,Unclear,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Woman,Asian,35,False,4,-40.25,9,Man,Man,Man,5,3,6,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Woman,Asian,35,False,4,-40.25,9,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,26,False,6,83.17,1,Man,Man,Man,5,3,5,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,26,False,6,83.17,1,Unclear,Woman,Woman,Unclear,3,6,Unclear,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,26,False,6,83.17,1,Man,Man,Man,5,3,6,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,26,False,6,83.17,1,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,26,False,5,58.21,1,Man,Man,Man,5,3,5,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,26,False,5,58.21,1,Unclear,Woman,Woman,Unclear,3,6,Unclear,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,26,False,5,58.21,1,Man,Man,Man,5,3,6,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,26,False,5,58.21,1,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,26,False,4,-88.84,9,Man,Man,Man,5,3,5,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,26,False,4,-88.84,9,Unclear,Woman,Woman,Unclear,3,6,Unclear,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,26,False,4,-88.84,9,Man,Man,Man,5,3,6,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,26,False,4,-88.84,9,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,26,False,4,-40.25,9,Man,Man,Man,5,3,5,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,26,False,4,-40.25,9,Unclear,Woman,Woman,Unclear,3,6,Unclear,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,26,False,4,-40.25,9,Man,Man,Man,5,3,6,White,White,White
prof_cleaner_seed109_crop.png,sd35,prof_cleaner,Unclear,Unclear,Unclear,Man,White,26,False,4,-40.25,9,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,White,31,True,8,-78.41,9,Man,Man,Man,6,7,8,Indian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,White,31,True,8,-78.41,9,Man,Man,Man,7,5,6,Middle Eastern,White,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,White,31,True,8,-78.41,9,Man,Man,Man,7,5,7,White,Middle Eastern,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,White,31,True,8,-78.41,9,Man,Man,Man,8,7,9,Black,Unclear,Black
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,White,31,True,8,-78.41,9,Man,Woman,Man,6,5,7,Asian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,White,31,True,10,-63.39,9,Man,Man,Man,6,7,8,Indian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,White,31,True,10,-63.39,9,Man,Man,Man,7,5,6,Middle Eastern,White,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,White,31,True,10,-63.39,9,Man,Man,Man,7,5,7,White,Middle Eastern,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,White,31,True,10,-63.39,9,Man,Man,Man,8,7,9,Black,Unclear,Black
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,White,31,True,10,-63.39,9,Man,Woman,Man,6,5,7,Asian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,White,31,True,5,-15.29,8,Man,Man,Man,6,7,8,Indian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,White,31,True,5,-15.29,8,Man,Man,Man,7,5,6,Middle Eastern,White,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,White,31,True,5,-15.29,8,Man,Man,Man,7,5,7,White,Middle Eastern,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,White,31,True,5,-15.29,8,Man,Man,Man,8,7,9,Black,Unclear,Black
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,White,31,True,5,-15.29,8,Man,Woman,Man,6,5,7,Asian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,White,31,True,7,-9.82,7,Man,Man,Man,6,7,8,Indian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,White,31,True,7,-9.82,7,Man,Man,Man,7,5,6,Middle Eastern,White,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,White,31,True,7,-9.82,7,Man,Man,Man,7,5,7,White,Middle Eastern,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,White,31,True,7,-9.82,7,Man,Man,Man,8,7,9,Black,Unclear,Black
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,White,31,True,7,-9.82,7,Man,Woman,Man,6,5,7,Asian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,White,31,True,7,2.49,6,Man,Man,Man,6,7,8,Indian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,White,31,True,7,2.49,6,Man,Man,Man,7,5,6,Middle Eastern,White,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,White,31,True,7,2.49,6,Man,Man,Man,7,5,7,White,Middle Eastern,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,White,31,True,7,2.49,6,Man,Man,Man,8,7,9,Black,Unclear,Black
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,White,31,True,7,2.49,6,Man,Woman,Man,6,5,7,Asian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,42,False,8,-78.41,9,Man,Man,Man,6,7,8,Indian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,42,False,8,-78.41,9,Man,Man,Man,7,5,6,Middle Eastern,White,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,42,False,8,-78.41,9,Man,Man,Man,7,5,7,White,Middle Eastern,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,42,False,8,-78.41,9,Man,Man,Man,8,7,9,Black,Unclear,Black
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,42,False,8,-78.41,9,Man,Woman,Man,6,5,7,Asian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,42,False,10,-63.39,9,Man,Man,Man,6,7,8,Indian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,42,False,10,-63.39,9,Man,Man,Man,7,5,6,Middle Eastern,White,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,42,False,10,-63.39,9,Man,Man,Man,7,5,7,White,Middle Eastern,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,42,False,10,-63.39,9,Man,Man,Man,8,7,9,Black,Unclear,Black
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,42,False,10,-63.39,9,Man,Woman,Man,6,5,7,Asian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,42,False,5,-15.29,8,Man,Man,Man,6,7,8,Indian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,42,False,5,-15.29,8,Man,Man,Man,7,5,6,Middle Eastern,White,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,42,False,5,-15.29,8,Man,Man,Man,7,5,7,White,Middle Eastern,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,42,False,5,-15.29,8,Man,Man,Man,8,7,9,Black,Unclear,Black
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,42,False,5,-15.29,8,Man,Woman,Man,6,5,7,Asian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,42,False,7,-9.82,7,Man,Man,Man,6,7,8,Indian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,42,False,7,-9.82,7,Man,Man,Man,7,5,6,Middle Eastern,White,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,42,False,7,-9.82,7,Man,Man,Man,7,5,7,White,Middle Eastern,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,42,False,7,-9.82,7,Man,Man,Man,8,7,9,Black,Unclear,Black
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,42,False,7,-9.82,7,Man,Woman,Man,6,5,7,Asian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,42,False,7,2.49,6,Man,Man,Man,6,7,8,Indian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,42,False,7,2.49,6,Man,Man,Man,7,5,6,Middle Eastern,White,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,42,False,7,2.49,6,Man,Man,Man,7,5,7,White,Middle Eastern,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,42,False,7,2.49,6,Man,Man,Man,8,7,9,Black,Unclear,Black
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,42,False,7,2.49,6,Man,Woman,Man,6,5,7,Asian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,37,True,8,-78.41,9,Man,Man,Man,6,7,8,Indian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,37,True,8,-78.41,9,Man,Man,Man,7,5,6,Middle Eastern,White,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,37,True,8,-78.41,9,Man,Man,Man,7,5,7,White,Middle Eastern,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,37,True,8,-78.41,9,Man,Man,Man,8,7,9,Black,Unclear,Black
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,37,True,8,-78.41,9,Man,Woman,Man,6,5,7,Asian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,37,True,10,-63.39,9,Man,Man,Man,6,7,8,Indian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,37,True,10,-63.39,9,Man,Man,Man,7,5,6,Middle Eastern,White,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,37,True,10,-63.39,9,Man,Man,Man,7,5,7,White,Middle Eastern,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,37,True,10,-63.39,9,Man,Man,Man,8,7,9,Black,Unclear,Black
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,37,True,10,-63.39,9,Man,Woman,Man,6,5,7,Asian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,37,True,5,-15.29,8,Man,Man,Man,6,7,8,Indian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,37,True,5,-15.29,8,Man,Man,Man,7,5,6,Middle Eastern,White,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,37,True,5,-15.29,8,Man,Man,Man,7,5,7,White,Middle Eastern,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,37,True,5,-15.29,8,Man,Man,Man,8,7,9,Black,Unclear,Black
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,37,True,5,-15.29,8,Man,Woman,Man,6,5,7,Asian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,37,True,7,-9.82,7,Man,Man,Man,6,7,8,Indian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,37,True,7,-9.82,7,Man,Man,Man,7,5,6,Middle Eastern,White,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,37,True,7,-9.82,7,Man,Man,Man,7,5,7,White,Middle Eastern,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,37,True,7,-9.82,7,Man,Man,Man,8,7,9,Black,Unclear,Black
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,37,True,7,-9.82,7,Man,Woman,Man,6,5,7,Asian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,37,True,7,2.49,6,Man,Man,Man,6,7,8,Indian,Asian,Asian
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,37,True,7,2.49,6,Man,Man,Man,7,5,6,Middle Eastern,White,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,37,True,7,2.49,6,Man,Man,Man,7,5,7,White,Middle Eastern,White
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,37,True,7,2.49,6,Man,Man,Man,8,7,9,Black,Unclear,Black
soc_poor_seed116_crop.png,sd35,soc_poor,Man,Black,9,Man,Middle Eastern,37,True,7,2.49,6,Man,Woman,Man,6,5,7,Asian,Asian,Asian
