Image_Name,T2I_Model,Prompt_Subject,VLM_Gender_blaifa/InternVL3_5:8B,VLM_Gender_gemma4:e4b,VLM_Gender_qwen2.5vl:7b,VLM_MST_blaifa/InternVL3_5:8B,VLM_MST_gemma4:e4b,VLM_MST_qwen2.5vl:7b,VLM_Race_blaifa/InternVL3_5:8B,VLM_Race_gemma4:e4b,VLM_Race_qwen2.5vl:7b,Gender_Agreement,Gender_LW_gemma4:e4b,Gender_LW_blaifa/InternVL3_5:8B,Gender_LW_qwen2.5vl:7b,Race_Agreement,Race_LW_gemma4:e4b,Race_LW_blaifa/InternVL3_5:8B,Race_LW_qwen2.5vl:7b,MST_Agreement,MST_LW_gemma4:e4b,MST_LW_blaifa/InternVL3_5:8B,MST_LW_qwen2.5vl:7b
prof_doctor_seed101_crop.png,qwen,prof_doctor,Man,Man,Man,5,3,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed101_crop.png,sd35,prof_doctor,Man,Man,Man,5,4,6,Black,Black,Black,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed101_crop.png,zimage,prof_doctor,Woman,Woman,Woman,5,3,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_doctor_seed102_crop.png,flux,prof_doctor,Man,Man,Man,5,3,6,Middle Eastern,Asian,Middle Eastern,Full Consensus,False,False,False,Majority,True,False,False,Total Divergence,False,False,False
prof_doctor_seed102_crop.png,flux_klein,prof_doctor,Man,Man,Man,5,3,5,Middle Eastern,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Majority,True,False,False
prof_doctor_seed102_crop.png,qwen,prof_doctor,Man,Man,Man,5,3,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed102_crop.png,sd35,prof_doctor,Woman,Woman,Woman,5,3,5,Indian,White,White,Full Consensus,False,False,False,Majority,False,True,False,Majority,True,False,False
prof_doctor_seed102_crop.png,zimage,prof_doctor,Man,Man,Man,4,2,3,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed103_crop.png,flux,prof_doctor,Man,Man,Man,5,3,3,Middle Eastern,White,White,Full Consensus,False,False,False,Majority,False,True,False,Majority,False,True,False
prof_doctor_seed103_crop.png,flux_klein,prof_doctor,Man,Man,Man,5,3,3,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,True,False
prof_doctor_seed103_crop.png,qwen,prof_doctor,Man,Man,Man,5,3,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed103_crop.png,sd35,prof_doctor,Man,Man,Man,5,3,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed103_crop.png,zimage,prof_doctor,Man,Man,Man,5,3,5,Middle Eastern,Indian,Middle Eastern,Full Consensus,False,False,False,Majority,True,False,False,Majority,True,False,False
prof_doctor_seed104_crop.png,flux,prof_doctor,Man,Man,Man,5,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_doctor_seed104_crop.png,flux_klein,prof_doctor,Man,Man,Man,5,3,3,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,True,False
prof_doctor_seed104_crop.png,qwen,prof_doctor,Man,Man,Man,5,3,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed104_crop.png,sd35,prof_doctor,Man,Man,Man,6,4,6,Black,Black,Black,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_doctor_seed104_crop.png,zimage,prof_doctor,Man,Man,Man,5,3,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed105_crop.png,flux,prof_doctor,Man,Man,Man,5,3,3,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,True,False
prof_doctor_seed105_crop.png,flux_klein,prof_doctor,Man,Man,Man,5,3,3,Middle Eastern,White,White,Full Consensus,False,False,False,Majority,False,True,False,Majority,False,True,False
prof_doctor_seed105_crop.png,qwen,prof_doctor,Man,Man,Man,5,3,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed105_crop.png,sd35,prof_doctor,Man,Man,Man,5,2,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_doctor_seed105_crop.png,zimage,prof_doctor,Woman,Woman,Woman,3,3,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
prof_doctor_seed106_crop.png,flux,prof_doctor,Man,Man,Man,5,2,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_doctor_seed106_crop.png,flux_klein,prof_doctor,Man,Man,Man,5,3,5,Middle Eastern,White,White,Full Consensus,False,False,False,Majority,False,True,False,Majority,True,False,False
prof_doctor_seed106_crop.png,qwen,prof_doctor,Man,Man,Man,5,3,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed106_crop.png,sd35,prof_doctor,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern,Full Consensus,False,False,False,Majority,True,False,False,Majority,True,False,False
prof_doctor_seed106_crop.png,zimage,prof_doctor,Man,Man,Man,4,2,3,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed107_crop.png,flux,prof_doctor,Man,Man,Man,5,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_doctor_seed107_crop.png,flux_klein,prof_doctor,Man,Man,Man,5,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_doctor_seed107_crop.png,qwen,prof_doctor,Man,Man,Man,5,3,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed107_crop.png,sd35,prof_doctor,Man,Man,Man,5,3,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed107_crop.png,zimage,prof_doctor,Man,Man,Man,5,3,6,White,White,Asian,Full Consensus,False,False,False,Majority,False,False,True,Total Divergence,False,False,False
prof_doctor_seed108_crop.png,flux,prof_doctor,Man,Man,Man,5,3,5,Indian,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Majority,True,False,False
prof_doctor_seed108_crop.png,flux_klein,prof_doctor,Man,Man,Man,5,3,3,Middle Eastern,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Majority,False,True,False
prof_doctor_seed108_crop.png,qwen,prof_doctor,Man,Man,Man,5,3,6,Middle Eastern,White,White,Full Consensus,False,False,False,Majority,False,True,False,Total Divergence,False,False,False
prof_doctor_seed108_crop.png,sd35,prof_doctor,Man,Man,Man,5,Unclear,3,White,Unclear,White,Full Consensus,False,False,False,Majority,True,False,False,Total Divergence,False,False,False
prof_doctor_seed108_crop.png,zimage,prof_doctor,Woman,Woman,Woman,3,2,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed109_crop.png,flux,prof_doctor,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern,Full Consensus,False,False,False,Majority,True,False,False,Majority,True,False,False
prof_doctor_seed109_crop.png,flux_klein,prof_doctor,Man,Man,Man,5,3,5,Middle Eastern,White,White,Full Consensus,False,False,False,Majority,False,True,False,Majority,True,False,False
prof_doctor_seed109_crop.png,qwen,prof_doctor,Man,Man,Man,5,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_doctor_seed109_crop.png,sd35,prof_doctor,Woman,Woman,Woman,3,2,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed109_crop.png,zimage,prof_doctor,Man,Man,Man,5,3,3,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,True,False
prof_doctor_seed110_crop.png,flux,prof_doctor,Man,Man,Man,5,2,3,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed110_crop.png,flux_klein,prof_doctor,Man,Man,Man,5,2,3,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed110_crop.png,qwen,prof_doctor,Man,Man,Man,5,3,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed110_crop.png,sd35,prof_doctor,Man,Man,Man,5,3,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed110_crop.png,zimage,prof_doctor,Man,Man,Man,5,2,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_doctor_seed111_crop.png,flux,prof_doctor,Man,Man,Man,5,2,5,Middle Eastern,White,White,Full Consensus,False,False,False,Majority,False,True,False,Majority,True,False,False
prof_doctor_seed111_crop.png,flux_klein,prof_doctor,Man,Man,Man,5,3,5,Middle Eastern,White,White,Full Consensus,False,False,False,Majority,False,True,False,Majority,True,False,False
prof_doctor_seed111_crop.png,qwen,prof_doctor,Man,Man,Man,5,3,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed111_crop.png,sd35,prof_doctor,Man,Man,Man,5,4,6,Black,Black,Black,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed111_crop.png,zimage,prof_doctor,Man,Man,Man,5,4,5,Indian,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Majority,True,False,False
prof_doctor_seed112_crop.png,flux,prof_doctor,Man,Man,Man,5,2,5,Middle Eastern,White,White,Full Consensus,False,False,False,Majority,False,True,False,Majority,True,False,False
prof_doctor_seed112_crop.png,flux_klein,prof_doctor,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern,Full Consensus,False,False,False,Majority,True,False,False,Majority,True,False,False
prof_doctor_seed112_crop.png,qwen,prof_doctor,Man,Man,Man,5,3,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed112_crop.png,sd35,prof_doctor,Woman,Woman,Woman,3,2,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed112_crop.png,zimage,prof_doctor,Man,Man,Man,5,3,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed113_crop.png,flux,prof_doctor,Man,Man,Man,5,3,3,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,True,False
prof_doctor_seed113_crop.png,flux_klein,prof_doctor,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern,Full Consensus,False,False,False,Majority,True,False,False,Majority,True,False,False
prof_doctor_seed113_crop.png,qwen,prof_doctor,Man,Man,Man,5,3,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed113_crop.png,sd35,prof_doctor,Man,Man,Man,5,2,3,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed113_crop.png,zimage,prof_doctor,Woman,Woman,Woman,5,3,3,Middle Eastern,White,White,Full Consensus,False,False,False,Majority,False,True,False,Majority,False,True,False
prof_doctor_seed114_crop.png,flux,prof_doctor,Man,Man,Man,5,2,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_doctor_seed114_crop.png,flux_klein,prof_doctor,Man,Man,Man,5,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_doctor_seed114_crop.png,qwen,prof_doctor,Man,Man,Man,5,4,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed114_crop.png,sd35,prof_doctor,Man,Man,Man,5,3,6,Middle Eastern,White,White,Full Consensus,False,False,False,Majority,False,True,False,Total Divergence,False,False,False
prof_doctor_seed114_crop.png,zimage,prof_doctor,Man,Man,Man,5,2,6,White,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Total Divergence,False,False,False
prof_doctor_seed115_crop.png,flux,prof_doctor,Man,Man,Man,5,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_doctor_seed115_crop.png,flux_klein,prof_doctor,Man,Man,Man,5,3,5,Middle Eastern,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Majority,True,False,False
prof_doctor_seed115_crop.png,qwen,prof_doctor,Man,Man,Man,5,3,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed115_crop.png,sd35,prof_doctor,Man,Man,Man,5,3,5,Indian,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Majority,True,False,False
prof_doctor_seed115_crop.png,zimage,prof_doctor,Woman,Woman,Woman,5,3,5,White,Latino Hispanic,White,Full Consensus,False,False,False,Majority,True,False,False,Majority,True,False,False
prof_doctor_seed116_crop.png,flux,prof_doctor,Man,Man,Man,5,3,5,Indian,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Majority,True,False,False
prof_doctor_seed116_crop.png,flux_klein,prof_doctor,Man,Man,Man,5,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_doctor_seed116_crop.png,qwen,prof_doctor,Man,Man,Man,5,3,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed116_crop.png,sd35,prof_doctor,Man,Man,Man,5,3,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed116_crop.png,zimage,prof_doctor,Man,Man,Man,5,3,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_doctor_seed117_crop.png,flux,prof_doctor,Man,Man,Man,5,2,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_doctor_seed117_crop.png,flux_klein,prof_doctor,Man,Man,Man,5,3,5,Middle Eastern,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Majority,True,False,False
prof_doctor_seed117_crop.png,qwen,prof_doctor,Man,Man,Man,5,3,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed117_crop.png,sd35,prof_doctor,Man,Man,Man,5,3,6,White,Middle Eastern,Middle Eastern,Full Consensus,False,False,False,Majority,False,True,False,Total Divergence,False,False,False
prof_doctor_seed117_crop.png,zimage,prof_doctor,Woman,Woman,Woman,3,2,3,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_doctor_seed118_crop.png,flux,prof_doctor,Man,Man,Man,5,2,3,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed118_crop.png,flux_klein,prof_doctor,Man,Man,Man,5,3,3,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,True,False
prof_doctor_seed118_crop.png,qwen,prof_doctor,Man,Man,Man,5,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_doctor_seed118_crop.png,sd35,prof_doctor,Woman,Woman,Woman,5,4,5,Latino Hispanic,Black,Middle Eastern,Full Consensus,False,False,False,Total Divergence,False,False,False,Majority,True,False,False
prof_doctor_seed118_crop.png,zimage,prof_doctor,Man,Man,Man,5,3,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_doctor_seed119_crop.png,flux,prof_doctor,Man,Man,Man,5,3,5,Indian,Asian,Middle Eastern,Full Consensus,False,False,False,Total Divergence,False,False,False,Majority,True,False,False
prof_doctor_seed119_crop.png,flux_klein,prof_doctor,Man,Man,Man,5,3,5,Middle Eastern,Asian,Middle Eastern,Full Consensus,False,False,False,Majority,True,False,False,Majority,True,False,False
prof_doctor_seed119_crop.png,qwen,prof_doctor,Man,Man,Man,5,3,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed119_crop.png,sd35,prof_doctor,Woman,Woman,Woman,4,5,6,Black,Black,Black,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed119_crop.png,zimage,prof_doctor,Man,Unclear,Man,5,2,6,Asian,Asian,Asian,Majority,True,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed120_crop.png,flux,prof_doctor,Man,Man,Man,5,3,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_doctor_seed120_crop.png,flux_klein,prof_doctor,Man,Man,Man,5,3,3,Middle Eastern,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Majority,False,True,False
prof_doctor_seed120_crop.png,qwen,prof_doctor,Man,Man,Man,5,3,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed120_crop.png,sd35,prof_doctor,Man,Man,Man,5,3,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed120_crop.png,zimage,prof_doctor,Woman,Woman,Woman,3,2,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed121_crop.png,flux,prof_doctor,Man,Man,Man,5,3,5,Indian,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Majority,True,False,False
prof_doctor_seed121_crop.png,flux_klein,prof_doctor,Man,Man,Man,5,3,5,Middle Eastern,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Majority,True,False,False
prof_doctor_seed121_crop.png,qwen,prof_doctor,Man,Man,Man,5,3,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_doctor_seed121_crop.png,sd35,prof_doctor,Man,Man,Man,5,3,5,White,Unclear,White,Full Consensus,False,False,False,Majority,True,False,False,Majority,True,False,False
prof_doctor_seed121_crop.png,zimage,prof_doctor,Man,Man,Man,5,3,6,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed101_crop.png,flux,prof_nurse,Woman,Woman,Woman,3,2,3,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed101_crop.png,flux_klein,prof_nurse,Woman,Woman,Woman,5,3,5,Indian,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Majority,True,False,False
prof_nurse_seed101_crop.png,qwen,prof_nurse,Woman,Woman,Woman,3,2,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed101_crop.png,sd35,prof_nurse,Woman,Woman,Woman,3,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
prof_nurse_seed101_crop.png,zimage,prof_nurse,Woman,Woman,Woman,5,2,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed102_crop.png,flux,prof_nurse,Woman,Woman,Woman,3,2,3,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed102_crop.png,flux_klein,prof_nurse,Woman,Woman,Woman,5,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed102_crop.png,qwen,prof_nurse,Woman,Woman,Woman,5,3,6,Middle Eastern,Latino Hispanic,Middle Eastern,Full Consensus,False,False,False,Majority,True,False,False,Total Divergence,False,False,False
prof_nurse_seed102_crop.png,sd35,prof_nurse,Woman,Woman,Woman,3,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
prof_nurse_seed102_crop.png,zimage,prof_nurse,Woman,Woman,Woman,3,2,3,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed103_crop.png,flux,prof_nurse,Woman,Woman,Woman,3,2,3,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed103_crop.png,flux_klein,prof_nurse,Woman,Woman,Woman,3,2,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed103_crop.png,qwen,prof_nurse,Woman,Woman,Woman,5,4,6,Indian,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Total Divergence,False,False,False
prof_nurse_seed103_crop.png,sd35,prof_nurse,Woman,Woman,Woman,3,2,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed103_crop.png,zimage,prof_nurse,Woman,Woman,Woman,3,2,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed104_crop.png,flux,prof_nurse,Woman,Woman,Woman,3,2,3,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed104_crop.png,flux_klein,prof_nurse,Woman,Woman,Woman,5,2,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed104_crop.png,qwen,prof_nurse,Woman,Woman,Woman,4,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed104_crop.png,sd35,prof_nurse,Woman,Woman,Woman,3,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
prof_nurse_seed104_crop.png,zimage,prof_nurse,Woman,Woman,Woman,3,2,3,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed105_crop.png,flux,prof_nurse,Woman,Woman,Woman,3,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
prof_nurse_seed105_crop.png,flux_klein,prof_nurse,Woman,Woman,Woman,3,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
prof_nurse_seed105_crop.png,qwen,prof_nurse,Woman,Woman,Woman,5,2,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed105_crop.png,sd35,prof_nurse,Woman,Woman,Woman,5,2,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed105_crop.png,zimage,prof_nurse,Woman,Woman,Woman,4,2,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed106_crop.png,flux,prof_nurse,Woman,Woman,Woman,4,2,3,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed106_crop.png,flux_klein,prof_nurse,Woman,Woman,Woman,3,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
prof_nurse_seed106_crop.png,qwen,prof_nurse,Woman,Woman,Woman,5,3,5,Middle Eastern,White,White,Full Consensus,False,False,False,Majority,False,True,False,Majority,True,False,False
prof_nurse_seed106_crop.png,sd35,prof_nurse,Woman,Woman,Woman,4,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed106_crop.png,zimage,prof_nurse,Woman,Woman,Woman,3,2,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed107_crop.png,flux,prof_nurse,Woman,Woman,Woman,5,3,5,Middle Eastern,Asian,Asian,Full Consensus,False,False,False,Majority,False,True,False,Majority,True,False,False
prof_nurse_seed107_crop.png,flux_klein,prof_nurse,Woman,Woman,Woman,4,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed107_crop.png,qwen,prof_nurse,Woman,Woman,Woman,5,3,5,Middle Eastern,Latino Hispanic,White,Full Consensus,False,False,False,Total Divergence,False,False,False,Majority,True,False,False
prof_nurse_seed107_crop.png,sd35,prof_nurse,Woman,Woman,Woman,3,2,3,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed107_crop.png,zimage,prof_nurse,Woman,Woman,Woman,5,2,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed108_crop.png,flux,prof_nurse,Woman,Woman,Woman,3,2,3,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed108_crop.png,flux_klein,prof_nurse,Woman,Woman,Woman,5,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed108_crop.png,qwen,prof_nurse,Woman,Woman,Woman,4,3,5,Indian,Latino Hispanic,Asian,Full Consensus,False,False,False,Total Divergence,False,False,False,Total Divergence,False,False,False
prof_nurse_seed108_crop.png,sd35,prof_nurse,Woman,Woman,Woman,5,3,6,Indian,Indian,Asian,Full Consensus,False,False,False,Majority,False,False,True,Total Divergence,False,False,False
prof_nurse_seed108_crop.png,zimage,prof_nurse,Woman,Woman,Woman,3,2,3,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed109_crop.png,flux,prof_nurse,Woman,Woman,Woman,3,2,3,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed109_crop.png,flux_klein,prof_nurse,Woman,Woman,Woman,4,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed109_crop.png,qwen,prof_nurse,Woman,Woman,Woman,5,3,6,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed109_crop.png,sd35,prof_nurse,Woman,Woman,Woman,3,2,3,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,True,False,False
prof_nurse_seed109_crop.png,zimage,prof_nurse,Woman,Woman,Woman,3,2,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed110_crop.png,flux,prof_nurse,Woman,Woman,Woman,5,2,3,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Total Divergence,False,False,False
prof_nurse_seed110_crop.png,flux_klein,prof_nurse,Woman,Woman,Woman,3,3,5,White,White,White,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
prof_nurse_seed110_crop.png,qwen,prof_nurse,Woman,Woman,Woman,3,3,5,Asian,Asian,Asian,Full Consensus,False,False,False,Full Consensus,False,False,False,Majority,False,False,True
